id,name,year,rural_pop,urban_pop
241,Jocotenango,2005,0.0,18608.0
242,Magdalena Milpas Altas,2005,17.0,11016.0
243,Pastores,2005,266.0,14111.0
244,San Antonio Aguas Calientes,2005,0.0,9382.0
245,San Bartolomé Milpas Altas,2005,0.0,8013.0
246,San Lucas Sacatepéquez,2005,0.0,20075.0
247,San Miguel Dueñas,2005,3168.0,6813.0
248,Santa Catarina Barahona,2005,433.0,2414.0
249,Santa Lucía Milpas Altas,2005,0.0,12394.0
250,Santa María de Jesús,2005,12684.0,1646.0
251,Santiago Sacatepéquez,2005,0.0,23120.0
252,Santo Domingo Xenacoj,2005,915.0,9892.0
253,Sumpango,2005,951.0,29082.0
254,Ayutla,2005,8601.0,20922.0
255,Catarina,2005,25528.0,489.0
256,Comitancillo,2005,49465.0,0.0
257,Concepción Tutuapa,2005,53659.0,0.0
258,El Quetzal,2005,18086.0,1654.0
259,El Rodeo,2005,13445.0,0.0
260,El Tumbador,2005,31269.0,0.0
261,Esquipulas Palo Gordo,2005,8329.0,0.0
262,Ixchiguan,2005,24245.0,0.0
263,La Reforma,2005,15454.0,59.0
264,Malacatán,2005,39625.0,38568.0
265,Nuevo Progreso,2005,25837.0,0.0
266,Ocos,2005,28314.0,2071.0
267,Pajapita,2005,16150.0,3139.0
268,Río Blanco,2005,5081.0,0.0
269,San Antonio Sacatepéquez,2005,13330.0,490.0
270,San Cristobal Cucho,2005,14190.0,0.0
271,San José Ojetenam,2005,18309.0,0.0
272,San Lorenzo,2005,14095.0,24.0
273,San Marcos,2005,16289.0,23390.0
274,San Miguel Ixtahuacán,2005,33560.0,0.0
275,San Pablo,2005,36572.0,763.0
276,San Pedro Sacatepéquez,2005,9855.0,50625.0
277,San Rafaél Pie de la Cuesta,2005,19859.0,0.0
278,San Sibinal,2005,12998.0,0.0
279,Sipacapa,2005,14558.0,0.0
280,Tacaná,2005,66652.0,0.0
281,Tajumulco,2005,42807.0,0.0
282,Tejutla,2005,29477.0,0.0
283,Barberena,2005,14302.0,24275.0
284,Casillas,2005,22888.0,0.0
285,Chiquimulilla,2005,-15032337792.0,0.0
286,Cuilapa,2005,11848.0,13999.0
287,Guazacapán,2005,13460.0,0.0
288,Nueva Santa Rosa,2005,29412.0,0.0
289,Oratorio,2005,23731.0,0.0
290,Pueblo Nuevo Viñas,2005,19033.0,0.0
291,San Juan Tecuaco,2005,8798.0,0.0
292,San Rafaél Las Flores,2005,10452.0,0.0
293,Santa Cruz Naranjo,2005,12424.0,0.0
294,Santa María Ixhuatán,2005,25878.0,0.0
295,Santa Rosa de Lima,2005,18433.0,0.0
296,Taxisco,2005,-12884879412.0,0.0
297,Concepción,2005,3658.0,361.0
298,Nahualá,2005,53415.0,390.0
299,NA,2005,890.0,464.0
300,Panajachel,2005,0.0,10275.0
301,San Andrés Semetabaj,2005,5371.0,3029.0
302,San Antonio Palopó,2005,11363.0,0.0
303,San José Chacayá,2005,2586.0,12.0
304,San Juan La Laguna,2005,12271.0,0.0
305,San Lucas Tolimán,2005,22816.0,0.0
306,San Marcos La Laguna,2005,205.0,0.0
307,San Pablo La Laguna,2005,3599.0,0.0
308,San Pedro La Laguna,2005,5682.0,0.0
309,Santa Catarina Ixtahuacan,2005,44462.0,270.0
310,Santa Catarina Palopó,2005,4248.0,65.0
311,Santa Clara La Laguna,2005,11446.0,0.0
312,Santa Cruz La Laguna,2005,1879.0,2859.0
313,Santa Lucía Utatlán,2005,19410.0,0.0
314,Santa María Visitación,2005,2515.0,0.0
315,Santiago Atitlán,2005,34206.0,0.0
316,Sololá,2005,31070.0,40836.0
317,Chicacao,2005,47346.0,20.0
318,Cuyotenango,2005,22537.0,4006.0
319,Mazatenango,2005,969.0,56080.0
320,Patulul,2005,20825.0,0.0
321,Pueblo Nuevo,2005,3290.0,0.0
322,Río Bravo,2005,16399.0,0.0
323,Samayac,2005,17070.0,13780.0
324,San Antonio Suchitepéquez,2005,39767.0,0.0
325,San Bernardino,2005,11543.0,2088.0
326,San Francisco Zapotitlán,2005,2881.0,50.0
327,San Gabriel,2005,291.0,10366.0
328,San José El Idolo,2005,6666.0,0.0
329,San Juan Bautista,2005,6990.0,0.0
330,San Lorenzo,2005,-6442440565.0,0.0
331,San Miguel Panán,2005,4252.0,0.0
332,San Pablo Jocopilas,2005,8405.0,9634.0
333,Santa Bárbara,2005,19257.0,0.0
334,Santo Domingo Suchitepequez,2005,-2147442785.0,15.0
335,Santo Tomás La Unión,2005,8645.0,0.0
336,Zunilito,2005,11286.0,0.0
337,Momostenango,2005,93390.0,236.0
338,San Andrés Xecul,2005,386.0,25283.0
339,San Bartolo,2005,9323.0,0.0
340,San Cristóbal Totonicapán,2005,2471.0,24788.0
341,San Francisco El Alto,2005,30800.0,18185.0
342,Santa Lucía La Reforma,2005,12487.0,0.0
343,Santa María Chiquimula,2005,35812.0,18.0
344,Totonicapán,2005,28005.0,75663.0
345,Cabañas,2005,12344.0,0.0
346,Estanzuela,2005,4841.0,9440.0
347,Gualán,2005,46977.0,0.0
348,Huité,2005,10021.0,0.0
349,La Unión,2005,24479.0,0.0
350,Río Hondo,2005,16359.0,1334.0
351,San Diego,2005,6195.0,0.0
352,Teculután,2005,16384.0,0.0
353,Usumatlán,2005,9702.0,0.0
354,Zacapa,2005,16380.0,43681.0
1,Chahal,2006,15498.0,0.0
2,Chisec,2006,82931.0,0.0
3,Cobán,2006,66336.0,69827.0
4,Fray Bartolomé de las Casas,2006,49283.0,0.0
5,Lanquín,2006,25897.0,0.0
6,Panzós,2006,80343.0,0.0
7,San Cristóbal Verapaz,2006,51445.0,0.0
8,San Juan Chamelco,2006,52981.0,0.0
9,San Pedro Carchá,2006,128751.0,23814.0
10,Santa Cruz Verapaz,2006,34482.0,0.0
11,Santa María Cahabón,2006,38466.0,0.0
12,Senahú,2006,63415.0,0.0
13,Tactic,2006,27551.0,0.0
14,Tamahú,2006,10136.0,0.0
15,Tucurú,2006,30714.0,0.0
16,Cubulco,2006,46739.0,0.0
17,Granados,2006,13141.0,0.0
18,Purulhá,2006,39903.0,0.0
19,Rabinal,2006,34921.0,0.0
20,Salamá,2006,21889.0,29852.0
21,San Jerónimo,2006,19088.0,0.0
22,San Miguel Chicaj,2006,25428.0,0.0
23,Santa Cruz El Chol,2006,9236.0,0.0
24,Acatenango,2006,20296.0,0.0
25,Chimaltenango,2006,692.0,80931.0
26,Comalapa,2006,4864.0,23150.0
27,El Tejar,2006,422.0,14218.0
28,Parramos,2006,3371.0,7026.0
29,Patzún,2006,15050.0,31843.0
30,Patzicía,2006,28936.0,132.0
31,Pochuta,2006,11615.0,0.0
32,San Andrés Itzapa,2006,10079.0,12489.0
33,San José Poaquil,2006,32589.0,0.0
34,San Martín Jilotepeque,2006,61960.0,2654.0
35,Santa Apolonia,2006,9059.0,0.0
36,Santa Cruz Balanyá,2006,5489.0,0.0
37,Tecpán Guatemala,2006,74814.0,134.0
38,Yepocapa,2006,25561.0,0.0
39,Zaragoza,2006,15490.0,3304.0
40,Camotán,2006,37887.0,0.0
41,Chiquimula,2006,22154.0,65649.0
42,Concepción Las Minas,2006,12897.0,0.0
43,Esquipulas,2006,21602.0,26486.0
44,Ipala,2006,22267.0,0.0
45,Jocotán,2006,52613.0,0.0
46,Olopa,2006,20180.0,0.0
47,Quezaltepeque,2006,24977.0,0.0
48,San Jacinto,2006,11871.0,0.0
49,San José La Arada,2006,8240.0,0.0
50,San Juan Ermita,2006,13230.0,0.0
51,El Jícaro,2006,9436.0,0.0
52,Guastatoya,2006,12015.0,7689.0
53,Morazán,2006,12447.0,0.0
54,San Agustín Acasaguastlán,2006,39366.0,0.0
55,San Antonio La Paz,2006,16867.0,0.0
56,San Cristóbal Acasaguastlán,2006,8888.0,0.0
57,Sanarate,2006,37305.0,0.0
58,Sansare,2006,10242.0,0.0
59,Escuintla,2006,12306.0,117939.0
60,Guanagazapa,2006,19877.0,0.0
61,Iztapa,2006,-2147476276.0,-2147479510.0
62,La Democracia,2006,15677.0,0.0
63,La Gomera,2006,-6442396833.0,0.0
64,Masagua,2006,33299.0,832.0
65,Nueva Concepción,2006,-2147412023.0,0.0
66,Palín,2006,402.0,47837.0
67,San José,2006,17852.0,-2147444640.0
68,San Vicente Pacaya,2006,1302.0,13205.0
69,Santa Lucía Cotzumalguapa,2006,42319.0,56789.0
70,Siquinalá,2006,2121.0,12965.0
71,Tiquisate,2006,-2147444385.0,14097.0
72,Amatitlán,2006,1480.0,96883.0
73,Chinautla,2006,7156.0,88994.0
74,Chuarrancho,2006,10891.0,0.0
75,Fraijanes,2006,6577.0,35125.0
76,Mixco,2006,0.0,443390.0
77,Palencia,2006,31731.0,11315.0
78,Petapa,2006,0.0,108396.0
79,San José del Golfo,2006,3799.0,0.0
80,San José Pinula,2006,18176.0,28235.0
81,San Juan Sacatepéquez,2006,41246.0,122696.0
82,San Pedro Ayampuc,2006,24331.0,21479.0
83,San Pedro Sacatepéquez,2006,199.0,27794.0
84,San Raymundo,2006,10067.0,10921.0
85,Santa Catarina Pinula,2006,0.0,58825.0
86,Villa Canales,2006,27764.0,61642.0
87,Villa Nueva,2006,0.0,408163.0
88,ZONA 10,2006,0.0,69115.0
89,ZONA 11,2006,0.0,97691.0
90,ZONA 12,2006,0.0,106588.0
91,ZONA 13,2006,0.0,23589.0
92,ZONA 14,2006,0.0,31048.0
93,ZONA 15,2006,0.0,107844.0
94,ZONA 16,2006,0.0,36135.0
95,ZONA 17,2006,0.0,43066.0
96,ZONA 18,2006,0.0,63967.0
97,ZONA 19,2006,0.0,9930.0
98,ZONA 1,2006,0.0,100606.0
99,ZONA 22,2006,0.0,35625.0
100,ZONA 24,2006,0.0,348.0
101,ZONA 25,2006,0.0,4486.0
102,ZONA 2,2006,0.0,33174.0
103,ZONA 3,2006,0.0,33767.0
104,ZONA 4,2006,0.0,10312.0
105,ZONA 5,2006,0.0,62656.0
106,ZONA 6,2006,0.0,51028.0
107,ZONA 7,2006,0.0,116416.0
108,ZONA 8,2006,0.0,17971.0
109,ZONA 9,2006,0.0,39628.0
110,Aguacatán,2006,38625.0,0.0
111,Chiantla,2006,64833.0,731.0
112,Colotenango,2006,13780.0,0.0
113,Concepción Huista,2006,32700.0,0.0
114,Cuilco,2006,77350.0,0.0
115,Huehuetenango,2006,31432.0,25405.0
116,Jacaltenango,2006,22710.0,0.0
117,La Democracia,2006,26320.0,0.0
118,La Libertad,2006,32007.0,0.0
119,Malacatancito,2006,6862.0,62113.0
120,Nentón,2006,29176.0,0.0
121,San Antonio Huista,2006,20980.0,0.0
122,San Gaspar Ixchil,2006,9638.0,0.0
123,San Ildefonso Ixtahuacán,2006,59642.0,0.0
124,San Juan Atitán,2006,5553.0,0.0
125,San Juan Ixcoy,2006,5297.0,17231.0
126,San Mateo Ixtatán,2006,14585.0,0.0
127,San Miguel Acatán,2006,25715.0,0.0
128,San Pedro Necta,2006,12988.0,0.0
129,San Rafael La Independencia,2006,16846.0,0.0
130,San Rafael Petzal,2006,8243.0,0.0
131,San Sebastián Coatán,2006,26349.0,0.0
132,San Sebastián Huehuetenango,2006,20385.0,0.0
133,Santa Ana Huista,2006,25129.0,0.0
134,Santa Bárbara,2006,28145.0,0.0
135,Santa Cruz Barillas,2006,87585.0,0.0
136,Santa Eulalia,2006,26119.0,0.0
137,Santiago Chimaltenango,2006,5732.0,0.0
138,Soloma,2006,16146.0,10310.0
139,Tectitán,2006,9441.0,0.0
140,Todos Santos Cuchumatán,2006,33207.0,0.0
141,El Estor,2006,55357.0,0.0
142,Livingston,2006,-6442423889.0,0.0
143,Los Amates,2006,59039.0,0.0
144,Morales,2006,56641.0,36731.0
145,NA,2006,-2147480021.0,0.0
146,Puerto Barrios,2006,-2147462304.0,63445.0
147,San Luis,2006,11248.0,0.0
148,Jalapa,2006,53705.0,60955.0
149,Mataquescuintla,2006,34472.0,0.0
150,Monjas,2006,25183.0,0.0
151,San Carlos Alzatate,2006,10295.0,0.0
152,San Luis Jilotepeque,2006,23305.0,0.0
153,San Manuel Chaparrón,2006,10984.0,0.0
154,San Pedro Pinula,2006,48688.0,64.0
155,Agua Blanca,2006,12469.0,0.0
156,Asunción Mita,2006,29620.0,15449.0
157,Atescatempa,2006,15467.0,0.0
158,Comapa,2006,24617.0,0.0
159,Conguaco,2006,18011.0,0.0
160,El Adelanto,2006,8177.0,0.0
161,El Progreso,2006,10658.0,12236.0
162,Jalpatagua,2006,25198.0,0.0
163,Jerez,2006,6208.0,12.0
164,Jutiapa,2006,74141.0,45670.0
165,Moyuta,2006,-8589894622.0,0.0
166,Pasaco,2006,-2147475753.0,0.0
167,Quezada,2006,19512.0,0.0
168,San José Acatempa,2006,15807.0,0.0
169,Santa Catarina Mita,2006,25341.0,0.0
170,Yupiltepeque,2006,13048.0,0.0
171,Zapotitlán,2006,10235.0,0.0
172,Dolores,2006,40642.0,0.0
173,Flores,2006,28280.0,31422.0
174,La Libertad,2006,75162.0,0.0
175,Melchor de Mencos,2006,21812.0,0.0
176,Poptún,2006,44540.0,0.0
177,San Andrés,2006,19107.0,77.0
178,San Benito,2006,937.0,6126.0
179,San Francisco,2006,4876.0,0.0
180,San José,2006,1106.0,8120.0
181,San Luis,2006,52711.0,0.0
182,Santa Ana,2006,6350.0,227.0
183,Sayaxché,2006,64572.0,0.0
184,Almolonga,2006,0.0,13322.0
185,Cabricán,2006,22307.0,0.0
186,Cajolá,2006,10779.0,4.0
187,Cantel,2006,5758.0,33010.0
188,Coatepeque,2006,59794.0,44791.0
189,Colomba,2006,39867.0,44.0
190,Concepción Chiquirichapa,2006,11400.0,0.0
191,El Palmar,2006,24065.0,0.0
192,Flores Costa Cuca,2006,20711.0,84.0
193,Génova,2006,34312.0,0.0
194,Huitán,2006,10218.0,0.0
195,La Esperanza,2006,0.0,18199.0
196,Olintepeque,2006,0.0,26997.0
197,Ostuncalco,2006,20829.0,31623.0
198,Palestina de Los Altos,2006,13218.0,0.0
199,Quetzaltenango,2006,4024.0,137494.0
200,Salcajá,2006,0.0,22712.0
201,San Carlos Sija,2006,32489.0,0.0
202,San Francisco La Unión,2006,6119.0,346.0
203,San Martín Sacatepéquez,2006,24537.0,0.0
204,San Mateo,2006,554.0,4334.0
205,San Miguel Sigüilá,2006,334.0,5445.0
206,Sibilia,2006,9990.0,0.0
207,Zunil,2006,15713.0,148.0
208,Canillá,2006,10681.0,0.0
209,Chajul,2006,40086.0,0.0
210,Chicaman,2006,28493.0,0.0
211,Chiché,2006,18971.0,3621.0
212,Chichicastenango,2006,115273.0,0.0
213,Chinique,2006,7569.0,0.0
214,Cunén,2006,27540.0,0.0
215,Ixcán,2006,47446.0,0.0
216,Joyabaj,2006,55667.0,0.0
217,Nebaj,2006,53237.0,0.0
218,Pachalúm,2006,9937.0,0.0
219,Patzité,2006,9262.0,2.0
220,Sacapulas,2006,39659.0,0.0
221,San Andrés Sajcabajá,2006,24126.0,0.0
222,San Antonio Ilotenango,2006,20891.0,14226.0
223,San Bartolomé Jocotenango,2006,8779.0,0.0
224,San Juan Cotzal,2006,26261.0,0.0
225,San Pedro Jocopilas,2006,23501.0,0.0
226,Santa Cruz del Quiché,2006,14224.0,39173.0
227,Uspantán,2006,51011.0,0.0
228,Zacualpa,2006,22341.0,0.0
229,Champerico,2006,-10737389563.0,0.0
230,El Asintal,2006,28639.0,0.0
231,Nuevo San Carlos,2006,21234.0,4394.0
232,Retalhuleu,2006,-10737381647.0,48239.0
233,San Andrés Villa Seca,2006,-2147431350.0,717.0
234,San Felipe,2006,11285.0,8743.0
235,San Martín Zapotitlán,2006,38.0,8987.0
236,San Sebastián,2006,0.0,25310.0
237,Santa Cruz Muluá,2006,8911.0,2702.0
238,Alotenango,2006,11076.0,7622.0
239,Antigua Guatemala,2006,92.0,46897.0
240,Ciudad Vieja,2006,163.0,26980.0
241,Jocotenango,2006,0.0,19299.0
242,Magdalena Milpas Altas,2006,17.0,11417.0
243,Pastores,2006,275.0,14622.0
244,San Antonio Aguas Calientes,2006,0.0,9729.0
245,San Bartolomé Milpas Altas,2006,0.0,8307.0
246,San Lucas Sacatepéquez,2006,0.0,20725.0
247,San Miguel Dueñas,2006,3285.0,7064.0
248,Santa Catarina Barahona,2006,448.0,2502.0
249,Santa Lucía Milpas Altas,2006,0.0,12846.0
250,Santa María de Jesús,2006,13141.0,1705.0
251,Santiago Sacatepéquez,2006,0.0,23942.0
252,Santo Domingo Xenacoj,2006,946.0,10113.0
253,Sumpango,2006,982.0,30141.0
254,Ayutla,2006,8913.0,21685.0
255,Catarina,2006,26459.0,507.0
256,Comitancillo,2006,51278.0,0.0
257,Concepción Tutuapa,2006,55635.0,0.0
258,El Quetzal,2006,18750.0,1712.0
259,El Rodeo,2006,13935.0,0.0
260,El Tumbador,2006,32405.0,0.0
261,Esquipulas Palo Gordo,2006,8630.0,0.0
262,Ixchiguan,2006,25123.0,0.0
263,La Reforma,2006,16016.0,60.0
264,Malacatán,2006,40998.0,39952.0
265,Nuevo Progreso,2006,26772.0,0.0
266,Ocos,2006,29336.0,2144.0
267,Pajapita,2006,16746.0,3251.0
268,Río Blanco,2006,5270.0,0.0
269,San Antonio Sacatepéquez,2006,13820.0,507.0
270,San Cristobal Cucho,2006,14707.0,0.0
271,San José Ojetenam,2006,18976.0,0.0
272,San Lorenzo,2006,14612.0,23.0
273,San Marcos,2006,16880.0,24256.0
274,San Miguel Ixtahuacán,2006,34780.0,0.0
275,San Pablo,2006,37903.0,792.0
276,San Pedro Sacatepéquez,2006,10218.0,52489.0
277,San Rafaél Pie de la Cuesta,2006,20584.0,0.0
278,San Sibinal,2006,13473.0,0.0
279,Sipacapa,2006,15085.0,0.0
280,Tacaná,2006,69087.0,0.0
281,Tajumulco,2006,44363.0,0.0
282,Tejutla,2006,30556.0,0.0
283,Barberena,2006,14832.0,25158.0
284,Casillas,2006,23718.0,0.0
285,Chiquimulilla,2006,-15032336051.0,0.0
286,Cuilapa,2006,12281.0,14505.0
287,Guazacapán,2006,13949.0,0.0
288,Nueva Santa Rosa,2006,30489.0,0.0
289,Oratorio,2006,24587.0,0.0
290,Pueblo Nuevo Viñas,2006,19713.0,0.0
291,San Juan Tecuaco,2006,9116.0,0.0
292,San Rafaél Las Flores,2006,10830.0,0.0
293,Santa Cruz Naranjo,2006,12873.0,0.0
294,Santa María Ixhuatán,2006,26818.0,0.0
295,Santa Rosa de Lima,2006,19109.0,0.0
296,Taxisco,2006,-12884878595.0,0.0
297,Concepción,2006,3792.0,374.0
298,Nahualá,2006,55341.0,406.0
299,NA,2006,923.0,478.0
300,Panajachel,2006,0.0,10650.0
301,San Andrés Semetabaj,2006,5570.0,3140.0
302,San Antonio Palopó,2006,11778.0,0.0
303,San José Chacayá,2006,2679.0,11.0
304,San Juan La Laguna,2006,12717.0,0.0
305,San Lucas Tolimán,2006,23646.0,0.0
306,San Marcos La Laguna,2006,211.0,0.0
307,San Pablo La Laguna,2006,3729.0,0.0
308,San Pedro La Laguna,2006,5890.0,0.0
309,Santa Catarina Ixtahuacan,2006,46087.0,279.0
310,Santa Catarina Palopó,2006,4406.0,68.0
311,Santa Clara La Laguna,2006,11864.0,0.0
312,Santa Cruz La Laguna,2006,1949.0,2961.0
313,Santa Lucía Utatlán,2006,20120.0,0.0
314,Santa María Visitación,2006,2607.0,0.0
315,Santiago Atitlán,2006,35471.0,0.0
316,Sololá,2006,19891.0,54686.0
317,Chicacao,2006,48974.0,21.0
318,Cuyotenango,2006,23372.0,4153.0
319,Mazatenango,2006,943.0,62975.0
320,Patulul,2006,21620.0,0.0
321,Pueblo Nuevo,2006,3410.0,0.0
322,Río Bravo,2006,17840.0,0.0
323,Samayac,2006,17234.0,14250.0
324,San Antonio Suchitepéquez,2006,40454.0,0.0
325,San Bernardino,2006,7732.0,6449.0
326,San Francisco Zapotitlán,2006,2986.0,51.0
327,San Gabriel,2006,302.0,6500.0
328,San José El Idolo,2006,7379.0,0.0
329,San Juan Bautista,2006,7187.0,0.0
330,San Lorenzo,2006,-6442440222.0,0.0
331,San Miguel Panán,2006,4436.0,0.0
332,San Pablo Jocopilas,2006,7237.0,11574.0
333,Santa Bárbara,2006,19187.0,0.0
334,Santo Domingo Suchitepequez,2006,-2147441183.0,15.0
335,Santo Tomás La Unión,2006,8968.0,0.0
336,Zunilito,2006,11700.0,0.0
337,Momostenango,2006,96860.0,244.0
338,San Andrés Xecul,2006,400.0,26219.0
339,San Bartolo,2006,9679.0,0.0
340,San Cristóbal Totonicapán,2006,2563.0,25713.0
341,San Francisco El Alto,2006,31945.0,18864.0
342,Santa Lucía La Reforma,2006,12951.0,0.0
343,Santa María Chiquimula,2006,37153.0,18.0
344,Totonicapán,2006,29061.0,78491.0
345,Cabañas,2006,12791.0,0.0
346,Estanzuela,2006,5019.0,9786.0
347,Gualán,2006,48679.0,0.0
348,Huité,2006,10386.0,0.0
349,La Unión,2006,25362.0,0.0
350,Río Hondo,2006,16960.0,1383.0
351,San Diego,2006,6425.0,0.0
352,Teculután,2006,16986.0,0.0
353,Usumatlán,2006,10056.0,0.0
354,Zacapa,2006,16982.0,45283.0
1,Chahal,2007,15794.0,0.0
2,Chisec,2007,84891.0,0.0
3,Cobán,2007,68120.0,70950.0
4,Fray Bartolomé de las Casas,2007,50127.0,0.0
5,Lanquín,2007,26364.0,0.0
6,Panzós,2007,82141.0,0.0
7,San Cristóbal Verapaz,2007,52584.0,0.0
8,San Juan Chamelco,2007,54158.0,0.0
9,San Pedro Carchá,2007,131725.0,24198.0
10,Santa Cruz Verapaz,2007,35130.0,0.0
11,Santa María Cahabón,2007,39403.0,0.0
12,Senahú,2007,64829.0,0.0
13,Tactic,2007,28162.0,0.0
14,Tamahú,2007,10365.0,0.0
15,Tucurú,2007,31383.0,0.0
16,Cubulco,2007,47754.0,0.0
17,Granados,2007,13431.0,0.0
18,Purulhá,2007,40716.0,0.0
19,Rabinal,2007,35695.0,0.0
20,Salamá,2007,22366.0,30502.0
21,San Jerónimo,2007,19506.0,0.0
22,San Miguel Chicaj,2007,25987.0,0.0
23,Santa Cruz El Chol,2007,9439.0,0.0
24,Acatenango,2007,20744.0,0.0
25,Chimaltenango,2007,712.0,82704.0
26,Comalapa,2007,4967.0,23666.0
27,El Tejar,2007,431.0,14531.0
28,Parramos,2007,3446.0,7176.0
29,Patzún,2007,15388.0,32536.0
30,Patzicía,2007,29572.0,135.0
31,Pochuta,2007,11869.0,0.0
32,San Andrés Itzapa,2007,10300.0,12764.0
33,San José Poaquil,2007,33300.0,0.0
34,San Martín Jilotepeque,2007,63322.0,2713.0
35,Santa Apolonia,2007,9258.0,0.0
36,Santa Cruz Balanyá,2007,5607.0,0.0
37,Tecpán Guatemala,2007,76459.0,136.0
38,Yepocapa,2007,26121.0,0.0
39,Zaragoza,2007,15828.0,3376.0
40,Camotán,2007,38692.0,0.0
41,Chiquimula,2007,22639.0,67091.0
42,Concepción Las Minas,2007,13181.0,0.0
43,Esquipulas,2007,22081.0,27067.0
44,Ipala,2007,22756.0,0.0
45,Jocotán,2007,53774.0,0.0
46,Olopa,2007,20624.0,0.0
47,Quezaltepeque,2007,25524.0,0.0
48,San Jacinto,2007,12129.0,0.0
49,San José La Arada,2007,8422.0,0.0
50,San Juan Ermita,2007,13518.0,0.0
51,El Jícaro,2007,9646.0,0.0
52,Guastatoya,2007,12286.0,7850.0
53,Morazán,2007,12722.0,0.0
54,San Agustín Acasaguastlán,2007,40230.0,0.0
55,San Antonio La Paz,2007,17227.0,0.0
56,San Cristóbal Acasaguastlán,2007,9085.0,0.0
57,Sanarate,2007,38127.0,0.0
58,Sansare,2007,10467.0,0.0
59,Escuintla,2007,12575.0,120540.0
60,Guanagazapa,2007,20339.0,0.0
61,Iztapa,2007,-2147476114.0,-2147479418.0
62,La Democracia,2007,16009.0,0.0
63,La Gomera,2007,-6442395645.0,0.0
64,Masagua,2007,33973.0,857.0
65,Nueva Concepción,2007,-2147410453.0,0.0
66,Palín,2007,410.0,49191.0
67,San José,2007,18283.0,-2147443770.0
68,San Vicente Pacaya,2007,1334.0,13499.0
69,Santa Lucía Cotzumalguapa,2007,43259.0,58025.0
70,Siquinalá,2007,2171.0,13244.0
71,Tiquisate,2007,-2147443468.0,14376.0
72,Amatitlán,2007,597.0,93461.0
73,Chinautla,2007,7313.0,90950.0
74,Chuarrancho,2007,11132.0,0.0
75,Fraijanes,2007,6704.0,35897.0
76,Mixco,2007,0.0,452019.0
77,Palencia,2007,32436.0,11560.0
78,Petapa,2007,0.0,113259.0
79,San José del Golfo,2007,3886.0,0.0
80,San José Pinula,2007,18580.0,28848.0
81,San Juan Sacatepéquez,2007,42156.0,125383.0
82,San Pedro Ayampuc,2007,24865.0,21945.0
83,San Pedro Sacatepéquez,2007,203.0,28403.0
84,San Raymundo,2007,10290.0,11159.0
85,Santa Catarina Pinula,2007,0.0,60215.0
86,Villa Canales,2007,22323.0,66498.0
87,Villa Nueva,2007,0.0,423352.0
88,ZONA 10,2007,0.0,71215.0
89,ZONA 11,2007,0.0,98127.0
90,ZONA 12,2007,0.0,109608.0
91,ZONA 13,2007,0.0,24306.0
92,ZONA 14,2007,0.0,31991.0
93,ZONA 15,2007,0.0,110930.0
94,ZONA 16,2007,0.0,37231.0
95,ZONA 17,2007,0.0,44595.0
96,ZONA 18,2007,0.0,65843.0
97,ZONA 19,2007,0.0,10013.0
98,ZONA 1,2007,0.0,103661.0
99,ZONA 22,2007,0.0,36708.0
100,ZONA 24,2007,0.0,359.0
101,ZONA 25,2007,0.0,4619.0
102,ZONA 2,2007,0.0,33659.0
103,ZONA 3,2007,0.0,34794.0
104,ZONA 4,2007,0.0,10625.0
105,ZONA 5,2007,0.0,64560.0
106,ZONA 6,2007,0.0,52578.0
107,ZONA 7,2007,0.0,113874.0
108,ZONA 8,2007,0.0,18518.0
109,ZONA 9,2007,0.0,40833.0
110,Aguacatán,2007,42943.0,0.0
111,Chiantla,2007,66169.0,756.0
112,Colotenango,2007,14083.0,0.0
113,Concepción Huista,2007,39830.0,0.0
114,Cuilco,2007,79197.0,0.0
115,Huehuetenango,2007,27137.0,26394.0
116,Jacaltenango,2007,24015.0,0.0
117,La Democracia,2007,28589.0,0.0
118,La Libertad,2007,31942.0,0.0
119,Malacatancito,2007,5994.0,66049.0
120,Nentón,2007,29807.0,0.0
121,San Antonio Huista,2007,9171.0,0.0
122,San Gaspar Ixchil,2007,9848.0,0.0
123,San Ildefonso Ixtahuacán,2007,60217.0,0.0
124,San Juan Atitán,2007,5677.0,0.0
125,San Juan Ixcoy,2007,5417.0,17609.0
126,San Mateo Ixtatán,2007,14974.0,0.0
127,San Miguel Acatán,2007,26280.0,0.0
128,San Pedro Necta,2007,17113.0,0.0
129,San Rafael La Independencia,2007,17217.0,0.0
130,San Rafael Petzal,2007,8422.0,0.0
131,San Sebastián Coatán,2007,26855.0,0.0
132,San Sebastián Huehuetenango,2007,20974.0,0.0
133,Santa Ana Huista,2007,26570.0,0.0
134,Santa Bárbara,2007,28757.0,0.0
135,Santa Cruz Barillas,2007,89612.0,0.0
136,Santa Eulalia,2007,26701.0,0.0
137,Santiago Chimaltenango,2007,5854.0,0.0
138,Soloma,2007,16495.0,10538.0
